i j mu_x mu_y mu_z deltaE
103 121 -0.00000000 -0.00000000 -0.26113510 0.60520000
103 122 -1.35358600 -0.83648310 -0.00000000 0.70000000
103 123 0.00000000 -0.00000000 -0.00028270 0.72030000
103 124 -0.78288570 1.26685850 0.00000000 0.75990000
103 125 0.00068730 -0.00074460 -0.00000000 0.76000000
103 126 -0.01454600 -0.00898260 -0.00000000 0.86980000
103 127 -0.26272890 -0.16230540 -0.00000000 0.87110000
103 128 0.15434630 -0.24979250 -0.00000000 0.95300000
103 129 0.00000000 0.00000000 -0.00000020 0.98570000
103 130 0.00000000 -0.00000000 -0.00000020 0.99670000
103 131 -0.01936570 -0.01192900 0.00000000 1.04600000
103 132 -0.00000000 0.00000000 0.00078500 1.06790000
103 133 0.00006220 0.00003920 -0.00000000 1.07340000
103 134 0.32326870 0.19968710 -0.00000000 1.23770000
103 135 -0.08804390 0.14265870 0.00000000 1.25480000
103 136 -0.00122750 0.00198800 -0.00000000 1.27070000
103 137 -0.00000000 -0.00000000 -0.18488280 1.31640000
103 138 0.00000000 0.00000000 -0.00000030 1.34460000
103 139 0.26619400 0.16443760 0.00000000 1.34690000
103 140 -0.00000000 -0.00000000 0.00000010 1.54040000
103 141 0.03133900 0.01937110 0.00000000 1.54420000
103 142 0.03936750 -0.06370070 -0.00000000 1.56580000
103 143 0.00000000 -0.00000000 0.00008640 1.56810000
103 144 0.00021590 -0.00034900 -0.00000000 1.58100000
103 145 -0.10012730 -0.06212660 -0.00000000 1.59660000
103 146 -0.00000000 0.00000000 0.00126830 1.59820000
103 147 0.00000000 -0.00000000 -0.27383130 1.65430000
103 148 0.00261030 -0.00392710 0.00000000 1.66320000
103 149 -0.00000000 -0.00000000 0.00000010 1.70680000
103 150 -0.07882830 0.12745860 -0.00000000 1.72060000
103 151 0.38635260 -0.62461530 0.00000000 1.73040000
103 152 0.00011660 0.00007200 0.00000000 1.76250000
103 153 0.00000000 0.00000000 1.04350120 1.80490000
103 154 -0.04299050 -0.02665950 -0.00000000 1.83740000
103 155 0.00000000 0.00000000 -0.00013130 1.83780000
103 156 0.16450240 -0.26614650 -0.00000000 1.87540000
103 157 -0.00010850 -0.00006870 -0.00000000 1.91930000
103 158 0.00096300 -0.00156070 -0.00000000 1.92510000
103 159 -0.00000000 -0.00000000 -0.00001810 1.94390000
103 160 -0.00469900 -0.00281730 0.00000000 1.98040000
103 161 0.00000190 0.00000250 0.00000000 1.99830000
103 162 -0.00001700 0.00002730 0.00000000 2.02360000
103 163 -0.00026880 -0.00017220 -0.00000000 2.04440000
103 164 0.00000000 -0.00000000 -0.00000000 2.07250000
103 165 0.00000000 -0.00000000 -0.00000180 2.10170000
103 166 0.00053260 0.00034180 -0.00000000 2.11190000
103 167 -0.13104390 0.21207110 -0.00000000 2.11310000
103 168 -0.00000000 -0.00000000 0.25406170 2.12110000
103 169 -0.03396270 -0.02091470 -0.00000000 2.16610000
103 170 0.07457490 -0.12074030 0.00000000 2.18750000
103 171 -0.02893980 0.04683460 0.00000000 2.20020000
103 172 -0.23126930 0.37420300 -0.00000000 2.20040000
103 173 0.11564760 0.07145870 0.00000000 2.21370000
103 174 -0.00000000 -0.00000000 -0.00000010 2.25300000
103 175 -0.00021740 -0.00013190 0.00000000 2.33720000
103 176 0.64227640 -1.03953420 0.00000000 2.36050000
103 177 -0.00000000 0.00000000 -0.00014520 2.37610000
103 178 0.01925620 0.01197040 -0.00000000 2.44950000
103 179 -0.00000000 0.00000000 0.00000020 2.50650000
103 180 0.00000000 0.00000000 0.05131330 2.54550000
103 181 -0.00004410 0.00007060 -0.00000000 2.55310000
103 182 0.00000000 0.00000000 0.00002080 2.56350000
103 183 0.00038180 0.00023620 -0.00000000 2.60380000
103 184 0.21276930 0.13146970 -0.00000000 2.64600000
103 185 -0.00000000 0.00000000 -0.00000020 2.65580000
103 186 -0.55875550 -0.34506570 -0.00000000 2.70560000
103 187 -0.00000000 -0.00000000 0.06276140 2.71380000
103 188 -0.00000000 0.00000000 0.00118470 2.73100000
103 189 0.00074730 -0.00120840 0.00000000 2.73380000
103 190 0.00000000 0.00000000 0.00000020 2.78710000
103 191 0.39453720 0.24373980 0.00000000 2.80230000
103 192 0.00000000 -0.00000000 0.00002230 2.84080000
103 193 -0.00034590 -0.00021620 -0.00000000 2.86920000
103 194 -0.00014380 0.00016940 0.00000000 2.88590000
103 195 0.00000000 -0.00000000 0.00000540 2.88820000
103 196 -0.30097190 -0.18613820 0.00000000 2.89610000
103 197 0.55886990 -0.90453310 -0.00000000 2.90550000
103 198 -0.00000000 -0.00000000 0.75698080 2.91020000
103 199 0.00000000 -0.00000000 0.00000080 2.92090000
103 200 -0.09254610 -0.05726520 0.00000000 2.95980000
104 104 0.00355170 0.00219340 -0.00000000 0.00000000
104 105 -0.00000000 -0.00000000 -0.00000000 0.04090000
104 106 0.00000000 -0.00000000 -0.02396340 0.14310000
104 107 0.00000000 -0.00000000 0.03454160 0.22460000
104 108 0.00037020 0.00022850 -0.00000000 0.25200000
104 109 -0.00001870 0.00002680 -0.00000000 0.25230000
104 110 -0.00000000 0.00000000 0.00003860 0.26520000
104 111 -0.00000000 -0.00000000 0.00003170 0.27510000
104 112 0.00000000 -0.00000000 0.00007380 0.32280000
104 113 0.16874840 0.10395040 -0.00000000 0.35800000
104 114 -0.00021850 -0.00013450 0.00000000 0.37060000
104 115 -0.00000000 -0.00000000 -0.01663300 0.41180000
104 116 0.02657740 0.01646120 0.00000000 0.47820000
104 117 0.00000000 -0.00000000 0.00000540 0.48650000
104 118 0.00000000 0.00000000 0.00000000 0.50310000
104 119 -0.00000000 0.00000000 -0.00000810 0.50870000
104 120 0.00844390 0.00539200 0.00000000 0.51530000
104 121 -0.00000000 0.00000000 -0.00001740 0.56160000
104 122 0.06247530 -0.10135830 0.00000000 0.65640000
104 123 0.00000000 0.00000000 0.00000010 0.67670000
104 124 0.00687790 0.00437670 0.00000000 0.71630000
104 125 -0.00018010 0.00029590 0.00000000 0.71640000
104 126 -0.00292230 0.00471890 0.00000000 0.82620000
104 127 -0.02925090 0.04729890 -0.00000000 0.82750000
104 128 0.03443090 0.02123860 -0.00000000 0.90940000
104 129 0.00000000 -0.00000000 -0.00011030 0.94210000
104 130 0.00000000 -0.00000000 0.00016380 0.95310000
104 131 -0.03169060 0.05119540 -0.00000000 1.00240000
104 132 0.00000000 0.00000000 -0.00000040 1.02430000
104 133 -0.00070340 0.00113870 0.00000000 1.02980000
104 134 0.19518280 -0.31552680 0.00000000 1.19410000
104 135 -0.27683810 -0.17115960 -0.00000000 1.21120000
104 136 -0.00325390 -0.00201520 0.00000000 1.22710000
104 137 0.00000000 -0.00000000 0.00001470 1.27280000
104 138 0.00000000 0.00000000 0.00004470 1.30100000
104 139 -0.06003890 0.09726850 0.00000000 1.30330000
104 140 0.00000000 -0.00000000 -0.00003780 1.49680000
104 141 0.04893140 -0.07910230 0.00000000 1.50060000
104 142 0.12267250 0.07585430 0.00000000 1.52220000
104 143 -0.00000000 0.00000000 -0.05397470 1.52450000
104 144 -0.00003160 -0.00001830 -0.00000000 1.53740000
104 145 -0.02158370 0.03456560 0.00000000 1.55300000
104 146 -0.00000000 -0.00000000 0.00000050 1.55460000
104 147 0.00000000 -0.00000000 -0.00001640 1.61070000
104 148 -1.02997210 -0.63672470 -0.00000000 1.61960000
104 149 -0.00000000 0.00000000 -0.00000780 1.66320000
104 150 0.35257870 0.21794120 0.00000000 1.67700000
104 151 -2.33411260 -1.44285460 -0.00000000 1.68680000
104 152 -0.00009650 0.00015800 0.00000000 1.71890000
104 153 -0.00000000 0.00000000 0.00004800 1.76130000
104 154 -0.08813580 0.14249930 -0.00000000 1.79380000
104 155 0.00000000 -0.00000000 0.00000000 1.79420000
104 156 0.08053370 0.04985750 -0.00000000 1.83180000
104 157 -0.00030110 0.00048770 0.00000000 1.87570000
104 158 -0.00173720 -0.00107100 -0.00000000 1.88150000
104 159 -0.00000000 0.00000000 -0.00000000 1.90030000
104 160 0.14768320 -0.23874850 0.00000000 1.93680000
104 161 0.00044550 -0.00071890 0.00000000 1.95470000
104 162 0.00001020 0.00000610 0.00000000 1.98000000
104 163 0.00087080 -0.00140320 0.00000000 2.00080000
104 164 0.00000000 0.00000000 -0.00003130 2.02890000
104 165 0.00000000 0.00000000 0.02850660 2.05810000
104 166 0.00020670 -0.00033400 0.00000000 2.06830000
104 167 0.05673200 0.03510730 -0.00000000 2.06950000
104 168 0.00000000 -0.00000000 0.00003930 2.07750000
104 169 -0.05570820 0.09001560 -0.00000000 2.12250000
104 170 0.03355570 0.02069520 0.00000000 2.14390000
104 171 0.01182610 0.00733280 0.00000000 2.15660000
104 172 0.09402740 0.05812620 0.00000000 2.15680000
104 173 -0.14675070 0.23742100 -0.00000000 2.17010000
104 174 0.00000000 0.00000000 0.00023200 2.20940000
104 175 -0.00014680 0.00023630 -0.00000000 2.29360000
104 176 -0.05045310 -0.03127910 -0.00000000 2.31690000
104 177 -0.00000000 -0.00000000 -0.00000000 2.33250000
104 178 -0.20093270 0.32493580 -0.00000000 2.40590000
104 179 -0.00000000 0.00000000 0.00001100 2.46290000
104 180 0.00000000 -0.00000000 -0.00001070 2.50190000
104 181 -0.00015890 -0.00009790 -0.00000000 2.50950000
104 182 0.00000000 -0.00000000 0.06474780 2.51990000
104 183 0.00006580 -0.00010670 -0.00000000 2.56020000
104 184 -0.07913820 0.12810860 -0.00000000 2.60240000
104 185 -0.00000000 -0.00000000 0.00005980 2.61220000
104 186 0.06746090 -0.10937730 0.00000000 2.66200000
104 187 0.00000000 0.00000000 0.00001530 2.67020000
104 188 -0.00000000 0.00000000 0.00000020 2.68740000
104 189 -0.00014410 -0.00010300 -0.00000000 2.69020000
104 190 -0.00000000 0.00000000 0.00000580 2.74350000
104 191 0.09439010 -0.15284760 0.00000000 2.75870000
104 192 0.00000000 0.00000000 -0.00693040 2.79720000
104 193 -0.00019490 0.00031760 0.00000000 2.82560000
104 194 0.00055740 0.00041380 -0.00000000 2.84230000
104 195 0.00000000 0.00000000 0.00585170 2.84460000
104 196 -0.28274760 0.45778600 -0.00000000 2.85250000
104 197 -0.00360170 -0.00235270 0.00000000 2.86190000
104 198 0.00000000 0.00000000 0.00007900 2.86660000
104 199 0.00000000 0.00000000 -0.01057620 2.87730000
104 200 -0.07959780 0.12892340 -0.00000000 2.91620000
105 105 -0.00044330 -0.00027780 0.00000000 0.00000000
105 106 -0.19131440 0.30950950 -0.00000000 0.10220000
105 107 0.15810240 -0.25598840 0.00000000 0.18370000
105 108 -0.00000000 -0.00000000 -0.00000040 0.21110000
105 109 -0.00000000 0.00000000 -0.00040950 0.21140000
105 110 -0.00177330 0.00287210 -0.00000000 0.22430000
105 111 -0.00057490 0.00093070 -0.00000000 0.23420000
105 112 0.00171680 -0.00278040 -0.00000000 0.28190000
105 113 0.00000000 -0.00000000 0.00002330 0.31710000
105 114 0.00000000 0.00000000 -0.00000010 0.32970000
105 115 2.69739370 -4.36577340 0.00000000 0.37090000
105 116 0.00000000 0.00000000 -0.00010470 0.43730000
105 117 0.71443640 0.44125400 0.00000000 0.44560000
105 118 0.00250500 0.00154850 -0.00000000 0.46220000
105 119 -0.50156730 -0.31020310 -0.00000000 0.46780000
105 120 0.00000000 -0.00000000 -0.00002890 0.47440000
105 121 0.02281780 0.01419600 -0.00000000 0.52070000
105 122 -0.00000000 -0.00000000 -0.02580940 0.61550000
105 123 -0.00064250 -0.00039710 0.00000000 0.63580000
105 124 0.00000000 0.00000000 -0.00000290 0.67540000
105 125 -0.00000000 0.00000000 -0.00190330 0.67550000
105 126 0.00000000 -0.00000000 0.00630180 0.78530000
105 127 0.00000000 0.00000000 0.11545820 0.78660000
105 128 -0.00000000 0.00000000 -0.00000130 0.86850000
105 129 -0.00034990 0.00056740 0.00000000 0.90120000
105 130 -0.00001870 0.00003020 -0.00000000 0.91220000
105 131 -0.00000000 -0.00000000 -0.08470490 0.96150000
105 132 0.00001850 0.00001150 0.00000000 0.98340000
105 133 -0.00000000 0.00000000 -0.00073340 0.98890000
105 134 -0.00000000 -0.00000000 -0.86079690 1.15320000
105 135 -0.00000000 0.00000000 -0.00015500 1.17030000
105 136 0.00000000 0.00000000 0.00000030 1.18620000
105 137 -2.64472490 -1.63401850 0.00000000 1.23190000
105 138 0.00007900 -0.00012770 -0.00000000 1.26010000
105 139 -0.00000000 -0.00000000 -1.60939400 1.26240000
105 140 0.00009320 -0.00015010 -0.00000000 1.45590000
105 141 -0.00000000 -0.00000000 -0.41865180 1.45970000
105 142 -0.00000000 0.00000000 -0.00070440 1.48130000
105 143 -0.02037260 0.03296340 -0.00000000 1.48360000
105 144 0.00000000 -0.00000000 -0.00000010 1.49650000
105 145 0.00000000 0.00000000 1.29362280 1.51210000
105 146 -0.00010730 -0.00006620 0.00000000 1.51370000
105 147 -0.54539510 -0.33695910 0.00000000 1.56980000
105 148 0.00000000 -0.00000000 -0.00017680 1.57870000
105 149 -0.00000860 0.00001650 -0.00000000 1.62230000
105 150 0.00000000 -0.00000000 0.00002560 1.63610000
105 151 -0.00000000 0.00000000 -0.00015910 1.64590000
105 152 0.00000000 0.00000000 0.00047330 1.67800000
105 153 -0.14689560 -0.09075310 0.00000000 1.72040000
105 154 0.00000000 0.00000000 0.14279290 1.75290000
105 155 0.00036060 0.00022160 0.00000000 1.75330000
105 156 0.00000000 -0.00000000 -0.00004740 1.79090000
105 157 0.00000000 -0.00000000 0.00031970 1.83480000
105 158 0.00000000 0.00000000 -0.00000010 1.84060000
105 159 0.00265280 0.00163920 0.00000000 1.85940000
105 160 -0.00000000 0.00000000 0.30093600 1.89590000
105 161 0.00000000 -0.00000000 0.00069460 1.91380000
105 162 -0.00000000 -0.00000000 0.00000010 1.93910000
105 163 -0.00000000 0.00000000 0.00024880 1.95990000
105 164 0.00034570 -0.00055750 -0.00000000 1.98800000
105 165 0.05990880 -0.09696670 0.00000000 2.01720000
105 166 -0.00000000 0.00000000 -0.00047670 2.02740000
105 167 0.00000000 -0.00000000 -0.00001060 2.02860000
105 168 0.00960600 0.00594170 -0.00000000 2.03660000
105 169 -0.00000000 -0.00000000 -0.26179450 2.08160000
105 170 0.00000000 -0.00000000 0.00021150 2.10300000
105 171 0.00000000 0.00000000 0.00001180 2.11570000
105 172 0.00000000 -0.00000000 0.00021520 2.11590000
105 173 -0.00000000 -0.00000000 -0.41254300 2.12920000
105 174 0.00029910 -0.00048440 -0.00000000 2.16850000
105 175 0.00000000 -0.00000000 0.00022380 2.25270000
105 176 -0.00000000 0.00000000 0.00000840 2.27600000
105 177 0.00009140 0.00005650 -0.00000000 2.29160000
105 178 -0.00000000 -0.00000000 -0.70580690 2.36500000
105 179 -0.00095890 0.00154950 0.00000000 2.42200000
105 180 -1.04678150 -0.64673830 -0.00000000 2.46100000
105 181 -0.00000000 -0.00000000 0.00000130 2.46860000
105 182 0.00446850 -0.00718890 -0.00000000 2.47900000
105 183 -0.00000000 0.00000000 0.00057560 2.51930000
105 184 0.00000000 0.00000000 0.87838550 2.56150000
105 185 -0.00021320 0.00034350 0.00000000 2.57130000
105 186 0.00000000 0.00000000 0.37652950 2.62110000
105 187 0.29406820 0.18168480 0.00000000 2.62930000
105 188 0.00513920 0.00317370 0.00000000 2.64650000
105 189 -0.00000000 -0.00000000 -0.00000650 2.64930000
105 190 -0.00350580 0.00567340 0.00000000 2.70260000
105 191 -0.00000000 -0.00000000 -0.18877590 2.71780000
105 192 0.34023390 -0.55070130 -0.00000000 2.75630000
105 193 0.00000000 -0.00000000 0.00060280 2.78470000
105 194 0.00000000 -0.00000000 0.00003580 2.80140000
105 195 -0.28801740 0.46614620 -0.00000000 2.80370000
105 196 0.00000000 0.00000000 0.34154200 2.81160000
105 197 -0.00000000 0.00000000 -0.00001140 2.82100000
105 198 -0.02644430 -0.01624200 0.00000000 2.82570000
105 199 -0.34030780 0.55076760 -0.00000000 2.83640000
105 200 0.00000000 0.00000000 0.12268440 2.87530000
106 106 -0.00294050 -0.00182110 0.00000000 0.00000000
106 107 -0.00181270 -0.00111890 -0.00000000 0.08150000
106 108 -0.00000000 -0.00000000 0.05804280 0.10890000
106 109 0.00000000 0.00000000 -0.00005680 0.10920000
106 110 0.28141510 0.17405160 0.00000000 0.12210000
106 111 -0.01528730 -0.00943530 0.00000000 0.13200000
106 112 -0.16774230 -0.10366200 -0.00000000 0.17970000
106 113 -0.00000000 0.00000000 -0.00041000 0.21490000
106 114 0.00000000 0.00000000 0.03736220 0.22750000
106 115 -0.00098110 -0.00060760 0.00000000 0.26870000
106 116 -0.00000000 0.00000000 0.00010050 0.33510000
106 117 -0.01062140 0.01719130 -0.00000000 0.34340000
106 118 -0.03429550 0.05547920 0.00000000 0.36000000
106 119 -0.00228230 0.00369360 -0.00000000 0.36560000
106 120 -0.00000000 0.00000000 -0.00092180 0.37220000
106 121 -0.00165300 0.00267430 0.00000000 0.41850000
106 122 -0.00000000 -0.00000000 -0.00000010 0.51330000
106 123 0.02476620 -0.03995100 0.00000000 0.53360000
106 124 0.00000000 0.00000000 0.00038230 0.57320000
106 125 -0.00000000 0.00000000 0.00012720 0.57330000
106 126 0.00000000 0.00000000 -0.00004120 0.68310000
106 127 -0.00000000 0.00000000 0.00000220 0.68440000
106 128 0.00000000 0.00000000 -0.00003400 0.76630000
106 129 -0.54783100 -0.33881140 0.00000000 0.79900000
106 130 0.05700200 0.03527560 0.00000000 0.81000000
106 131 -0.00000000 0.00000000 -0.00000000 0.85930000
106 132 0.03353780 -0.05425320 0.00000000 0.88120000
106 133 0.00000000 -0.00000000 0.00000010 0.88670000
106 134 0.00000000 0.00000000 -0.00000010 1.05100000
106 135 -0.00000000 -0.00000000 0.00050650 1.06810000
106 136 0.00000000 0.00000000 -0.04939840 1.08400000
106 137 0.00038660 -0.00062600 0.00000000 1.12970000
106 138 0.06815750 0.04210530 -0.00000000 1.15790000
106 139 0.00000000 0.00000000 -0.00000010 1.16020000
106 140 -0.02333910 -0.01466250 0.00000000 1.35370000
106 141 0.00000000 0.00000000 -0.00000000 1.35750000
106 142 0.00000000 -0.00000000 0.00032610 1.37910000
106 143 -0.00005720 -0.00003610 -0.00000000 1.38140000
106 144 -0.00000000 -0.00000000 -0.03025740 1.39430000
106 145 -0.00000000 0.00000000 0.00000030 1.40990000
106 146 0.03859980 -0.06256070 0.00000000 1.41150000
106 147 0.00061660 -0.00100040 -0.00000000 1.46760000
106 148 -0.00000000 0.00000000 -0.00015090 1.47650000
106 149 0.03359240 0.02076780 0.00000000 1.52010000
106 150 -0.00000000 0.00000000 -0.00043670 1.53390000
106 151 -0.00000000 0.00000000 0.00099640 1.54370000
106 152 0.00000000 0.00000000 -0.00000970 1.57580000
106 153 0.00051540 -0.00083500 -0.00000000 1.61820000
106 154 -0.00000000 0.00000000 -0.00000040 1.65070000
106 155 -0.68616880 1.11104890 -0.00000000 1.65110000
106 156 -0.00000000 0.00000000 -0.00022310 1.68870000
106 157 0.00000000 -0.00000000 0.00000760 1.73260000
106 158 -0.00000000 -0.00000000 0.00505660 1.73840000
106 159 0.19828950 -0.32080580 0.00000000 1.75720000
106 160 -0.00000000 0.00000000 0.00000000 1.79370000
106 161 0.00000000 -0.00000000 -0.00003000 1.81160000
106 162 -0.00000000 -0.00000000 0.01522870 1.83690000
106 163 0.00000000 0.00000000 -0.00003470 1.85770000
106 164 -0.16755430 -0.10330430 0.00000000 1.88580000
106 165 -0.00071230 -0.00043990 0.00000000 1.91500000
106 166 0.00000000 -0.00000000 -0.00001440 1.92520000
106 167 -0.00000000 0.00000000 -0.00030110 1.92640000
106 168 -0.00006630 0.00010770 0.00000000 1.93440000
106 169 -0.00000000 0.00000000 0.00000010 1.97940000
106 170 0.00000000 -0.00000000 0.00003560 2.00080000
106 171 0.00000000 0.00000000 -0.02139290 2.01350000
106 172 0.00000000 -0.00000000 0.00277960 2.01370000
106 173 -0.00000000 0.00000000 -0.00000030 2.02700000
106 174 1.34854700 0.83294090 0.00000000 2.06630000
106 175 0.00000000 0.00000000 0.00000800 2.15050000
106 176 0.00000000 -0.00000000 0.00003980 2.17380000
106 177 -0.05513260 0.08926390 -0.00000000 2.18940000
106 178 0.00000000 -0.00000000 0.00000000 2.26280000
106 179 0.01526680 0.00931460 0.00000000 2.31980000
106 180 -0.00007000 0.00011280 0.00000000 2.35880000
106 181 0.00000000 0.00000000 0.00492900 2.36640000
106 182 -0.00027150 -0.00016820 -0.00000000 2.37680000
106 183 -0.00000000 -0.00000000 -0.00000300 2.41710000
106 184 -0.00000000 0.00000000 0.00000010 2.45930000
106 185 0.02481570 0.01546700 0.00000000 2.46910000
106 186 -0.00000000 0.00000000 -0.00000020 2.51890000
106 187 -0.00120850 0.00195840 0.00000000 2.52710000
106 188 0.04737850 -0.07811960 -0.00000000 2.54430000
106 189 -0.00000000 -0.00000000 0.04739150 2.54710000
106 190 -1.58974950 -0.98209860 -0.00000000 2.60040000
106 191 -0.00000000 -0.00000000 -0.00000010 2.61560000
106 192 -0.00604300 -0.00373160 -0.00000000 2.65410000
106 193 -0.00000000 -0.00000000 -0.00000860 2.68250000
106 194 0.00000000 -0.00000000 -0.01958530 2.69920000
106 195 0.00277800 0.00171680 0.00000000 2.70150000
106 196 -0.00000000 0.00000000 0.00000040 2.70940000
106 197 -0.00000000 -0.00000000 0.00022150 2.71880000
106 198 0.00032010 -0.00051840 -0.00000000 2.72350000
106 199 0.00080720 0.00049810 0.00000000 2.73420000
106 200 -0.00000000 -0.00000000 -0.00000000 2.77310000
107 107 -0.00337120 -0.00209120 0.00000000 0.00000000
107 108 0.00000000 0.00000000 0.02474190 0.02740000
107 109 0.00000000 0.00000000 -0.00002900 0.02770000
107 110 0.22046650 0.13632530 0.00000000 0.04060000
107 111 0.10694900 0.06606920 0.00000000 0.05050000
107 112 -0.07554140 -0.04671180 -0.00000000 0.09820000
107 113 -0.00000000 0.00000000 -0.00026160 0.13340000
107 114 -0.00000000 -0.00000000 -0.12424020 0.14600000
107 115 -0.00128080 -0.00079180 0.00000000 0.18720000
107 116 -0.00000000 -0.00000000 0.00009880 0.25360000
107 117 -0.01279980 0.02071500 -0.00000000 0.26190000
107 118 0.07037170 -0.11390970 0.00000000 0.27850000
107 119 -0.00179470 0.00290530 -0.00000000 0.28410000
107 120 -0.00000000 0.00000000 -0.00021320 0.29070000
107 121 -0.00213060 0.00344860 0.00000000 0.33700000
107 122 0.00000000 0.00000000 0.00000020 0.43180000
107 123 0.00689390 -0.01115050 -0.00000000 0.45210000
107 124 -0.00000000 -0.00000000 0.00027700 0.49170000
107 125 -0.00000000 0.00000000 0.00010440 0.49180000
107 126 0.00000000 -0.00000000 -0.00003370 0.60160000
107 127 -0.00000000 0.00000000 0.00000230 0.60290000
107 128 0.00000000 -0.00000000 0.00087690 0.68480000
107 129 -0.26983880 -0.16684110 0.00000000 0.71750000
107 130 0.00662750 0.00408530 0.00000000 0.72850000
107 131 0.00000000 -0.00000000 -0.00000020 0.77780000
107 132 0.02792870 -0.04520650 0.00000000 0.79970000
107 133 -0.00000000 0.00000000 0.00000800 0.80520000
107 134 0.00000000 0.00000000 -0.00000020 0.96950000
107 135 -0.00000000 -0.00000000 0.00014470 0.98660000
107 136 -0.00000000 0.00000000 -0.00406120 1.00250000
107 137 0.00069020 -0.00111790 -0.00000000 1.04820000
107 138 -0.00856570 -0.00530970 0.00000000 1.07640000
107 139 0.00000000 0.00000000 -0.00000010 1.07870000
107 140 0.16938480 0.10455230 0.00000000 1.27220000
107 141 -0.00000000 0.00000000 0.00000010 1.27600000
107 142 0.00000000 -0.00000000 0.00049240 1.29760000
107 143 -0.00152170 -0.00093770 -0.00000000 1.29990000
107 144 0.00000000 0.00000000 0.02331310 1.31280000
107 145 -0.00000000 0.00000000 0.00000030 1.32840000
107 146 0.00176310 -0.00279740 0.00000000 1.33000000
107 147 0.00032580 -0.00052950 -0.00000000 1.38610000
107 148 0.00000000 0.00000000 -0.00006800 1.39500000
107 149 0.06294970 0.03887630 0.00000000 1.43860000
107 150 -0.00000000 0.00000000 -0.00033200 1.45240000
107 151 0.00000000 -0.00000000 0.00047710 1.46220000
107 152 0.00000000 -0.00000000 -0.00001120 1.49430000
107 153 0.00053900 -0.00087330 -0.00000000 1.53670000
107 154 0.00000000 0.00000000 -0.00000040 1.56920000
107 155 -0.17049870 0.27617290 -0.00000000 1.56960000
107 156 -0.00000000 0.00000000 -0.00018570 1.60720000
107 157 -0.00000000 0.00000000 -0.00003010 1.65110000
107 158 -0.00000000 -0.00000000 -0.00159680 1.65690000
107 159 0.20556770 -0.33256380 0.00000000 1.67570000
107 160 -0.00000000 0.00000000 -0.00000060 1.71220000
107 161 -0.00000000 0.00000000 0.00002220 1.73010000
107 162 0.00000000 0.00000000 -0.03563890 1.75540000
107 163 0.00000000 -0.00000000 0.00000620 1.77620000
107 164 0.09364270 0.05801530 0.00000000 1.80430000
107 165 -0.00003270 -0.00002010 -0.00000000 1.83350000
107 166 0.00000000 -0.00000000 0.00000010 1.84370000
107 167 -0.00000000 0.00000000 -0.00033490 1.84490000
107 168 -0.00121570 0.00196690 0.00000000 1.85290000
107 169 -0.00000000 0.00000000 0.00000110 1.89790000
107 170 -0.00000000 0.00000000 0.00125330 1.91930000
107 171 -0.00000000 -0.00000000 0.02463500 1.93200000
107 172 0.00000000 0.00000000 -0.00114650 1.93220000
107 173 -0.00000000 0.00000000 0.00000020 1.94550000
107 174 0.44569680 0.27532240 0.00000000 1.98480000
107 175 -0.00000000 -0.00000000 -0.00000370 2.06900000
107 176 -0.00000000 -0.00000000 0.00012010 2.09230000
107 177 0.07062690 -0.11430740 0.00000000 2.10790000
107 178 0.00000000 -0.00000000 0.00000000 2.18130000
107 179 -0.00779330 -0.00491120 0.00000000 2.23830000
107 180 0.00001420 -0.00002230 -0.00000000 2.27730000
107 181 -0.00000000 -0.00000000 -0.01619640 2.28490000
107 182 -0.00008820 -0.00005290 0.00000000 2.29530000
107 183 0.00000000 0.00000000 -0.00000460 2.33560000
107 184 -0.00000000 -0.00000000 -0.00000030 2.37780000
107 185 -0.01456240 -0.00892310 0.00000000 2.38760000
107 186 0.00000000 0.00000000 0.00000010 2.43740000
107 187 -0.00165940 0.00268700 0.00000000 2.44560000
107 188 0.06616750 -0.10767160 -0.00000000 2.46280000
107 189 -0.00000000 -0.00000000 -0.01008670 2.46560000
107 190 -0.70144650 -0.43327480 -0.00000000 2.51890000
107 191 0.00000000 0.00000000 0.00000050 2.53410000
107 192 -0.00058670 -0.00036110 0.00000000 2.57260000
107 193 -0.00000000 0.00000000 0.00002140 2.60100000
107 194 0.00000000 0.00000000 0.01439640 2.61770000
107 195 -0.00007280 -0.00004640 0.00000000 2.62000000
107 196 0.00000000 0.00000000 -0.00000020 2.62790000
107 197 0.00000000 -0.00000000 0.00010480 2.63730000
107 198 0.00020640 -0.00033500 -0.00000000 2.64200000
107 199 -0.00277110 -0.00171120 0.00000000 2.65270000
107 200 0.00000000 0.00000000 0.00000020 2.69160000
108 108 0.00393580 0.00243210 0.00000000 0.00000000
108 109 0.00007650 -0.00013380 0.00000000 0.00030000
108 110 -0.00000000 0.00000000 0.00023460 0.01320000
108 111 0.00000000 0.00000000 0.00130520 0.02310000
108 112 0.00000000 -0.00000000 -0.00011610 0.07080000
108 113 0.07384970 0.04514850 0.00000000 0.10600000
108 114 0.00430820 0.00266170 -0.00000000 0.11860000
108 115 -0.00000000 -0.00000000 -0.01323400 0.15980000
108 116 0.03438870 0.02111350 -0.00000000 0.22620000
108 117 0.00000000 -0.00000000 0.00015310 0.23450000
108 118 0.00000000 -0.00000000 -0.00000350 0.25110000
108 119 0.00000000 -0.00000000 0.00051290 0.25670000
