i j mx my mz deltaE
44 46 -0.05817890 -0.09292070 0.00000000 0.03590000
44 47 -0.03627220 0.02436430 0.00000000 0.03600000
44 48 0.03274530 0.05296070 0.00000000 0.09000000
44 49 -0.00005370 -0.00008700 0.00000000 0.12500000
44 50 0.00000000 0.00000000 0.52930760 0.18330000
44 51 0.00000000 0.00000000 0.15670940 0.18470000
44 52 0.00000000 0.00000000 -0.17566940 0.21360000
44 53 -0.00029800 -0.00048130 0.00000000 0.24950000
44 54 0.00000000 0.00000000 0.00000040 0.26130000
44 55 0.00000000 0.00000000 -0.00000040 0.33290000
44 56 0.00000000 0.00000000 0.00864940 0.38000000
44 57 -0.00104390 0.00065680 0.00000000 0.38790000
44 58 0.00000000 0.00000000 0.00001120 0.46880000
44 59 -0.00003840 -0.00005890 0.00000000 0.55220000
44 60 0.00000000 0.00000000 0.00000400 0.55340000
44 61 -0.02621990 0.01619540 0.00000000 0.59490000
44 62 -0.00048680 0.00030730 0.00000000 0.67980000
44 63 0.00000000 0.00000000 0.00000030 0.76880000
44 64 0.00000000 0.00000000 -0.21332690 0.82050000
44 65 -0.00626940 -0.01014790 0.00000000 0.83990000
44 66 -0.00057580 -0.00093150 0.00000000 0.87570000
44 67 0.00000000 0.00000000 0.00001140 0.92280000
44 68 0.10984830 0.17780260 0.00000000 0.92570000
44 69 -0.02076320 -0.03360550 0.00000000 1.01710000
44 70 0.00000000 0.00000000 0.33331520 1.07370000
44 71 0.00000000 0.00000000 -0.13612820 1.12440000
44 72 0.00000000 0.00000000 -0.00000140 1.14970000
44 73 -0.00004070 0.00002540 0.00000000 1.17760000
44 74 -0.00001670 0.00001020 0.00000000 1.21320000
44 75 0.00000000 0.00000000 -0.18310910 1.25050000
44 76 0.00000000 0.00000000 0.00002760 1.25630000
44 77 0.00000000 0.00000000 -0.00063120 1.25730000
44 78 -0.00011510 -0.00018230 0.00000000 1.36480000
44 79 0.00390190 -0.00241220 0.00000000 1.36650000
44 80 -0.00008060 -0.00013160 0.00000000 1.43070000
44 81 -0.00012690 -0.00020700 0.00000000 1.51200000
44 82 0.00000000 0.00000000 -0.05784890 1.57880000
44 83 -0.00152390 -0.00246430 0.00000000 1.63060000
44 84 0.00009560 -0.00006110 0.00000000 1.64860000
44 85 0.00000000 0.00000000 0.00017970 1.64910000
44 86 -0.00006870 0.00004510 0.00000000 1.65000000
44 87 0.00000000 0.00000000 0.02641400 1.65030000
44 88 0.00000000 0.00000000 0.00001130 1.66030000
44 89 0.00000000 0.00000000 -0.00000960 1.68920000
44 90 -0.02718870 0.01679690 0.00000000 1.77320000
44 91 -0.00005480 -0.00008420 0.00000000 1.82400000
44 92 0.00000000 0.00000000 -0.00217820 1.83270000
44 93 0.00000000 0.00000000 -0.05254150 1.83300000
44 94 -0.00005370 0.00003370 0.00000000 1.90210000
44 95 -0.00057770 -0.00093340 0.00000000 1.93930000
44 96 0.00000000 0.00000000 -0.00062770 1.95230000
44 97 0.00000000 0.00000000 0.00000040 2.08740000
44 98 0.00010040 -0.00009630 0.00000000 2.11940000
44 99 0.06052690 0.09795180 0.00000000 2.12280000
44 100 -0.08299070 0.05098240 0.00000000 2.14260000
44 101 0.16694560 0.27034340 0.00000000 2.14730000
44 102 0.00000000 0.00000000 -0.00007330 2.15000000
44 103 0.00000000 0.00000000 0.00006040 2.16560000
44 104 0.00000000 0.00000000 -0.27473290 2.20930000
44 105 -0.00056790 -0.00092280 0.00000000 2.25010000
44 106 0.00002210 -0.00001200 0.00000000 2.35230000
44 107 0.00005220 -0.00003160 0.00000000 2.43380000
44 108 0.00000000 0.00000000 0.00621670 2.46120000
44 109 0.00000000 0.00000000 -0.00000010 2.46150000
44 110 0.00301540 -0.00185380 0.00000000 2.47440000
44 111 0.00282790 -0.00175050 0.00000000 2.48420000
44 112 -0.00197870 0.00122390 0.00000000 2.53200000
44 113 0.00000000 0.00000000 -0.00015290 2.56720000
44 114 0.00000000 0.00000000 0.07246810 2.57980000
44 115 -0.00001090 0.00000530 0.00000000 2.62100000
44 116 0.00000000 0.00000000 0.00001910 2.68740000
44 117 0.00006690 0.00010810 0.00000000 2.69570000
44 118 -0.00692190 -0.01120360 0.00000000 2.71220000
44 119 0.00010110 0.00016810 0.00000000 2.71790000
44 120 0.00000000 0.00000000 -0.00002020 2.72450000
44 121 0.00001640 0.00002600 0.00000000 2.77080000
44 122 0.00000000 0.00000000 -0.00000080 2.86560000
44 123 0.00419790 0.00681040 0.00000000 2.88600000
44 124 0.00000000 0.00000000 0.00002240 2.92550000
44 125 0.00000000 0.00000000 -0.00000740 2.92560000
44 126 0.00000000 0.00000000 0.00001850 3.03550000
44 127 0.00000000 0.00000000 -0.00000180 3.03660000
44 128 0.00000000 0.00000000 -0.00005760 3.11860000
44 129 0.02631390 -0.01624140 0.00000000 3.15130000
44 130 0.00934790 -0.00577310 0.00000000 3.16230000
44 131 0.00000000 0.00000000 -0.00000130 3.21150000
44 132 0.10824330 0.17518310 0.00000000 3.23350000
44 133 0.00000000 0.00000000 -0.00000450 3.23900000
44 134 0.00000000 0.00000000 0.00000500 3.40330000
44 135 0.00000000 0.00000000 -0.00117950 3.42040000
44 136 0.00000000 0.00000000 -0.11400810 3.43630000
44 137 -0.00006230 -0.00010270 0.00000000 3.48200000
44 138 0.00676090 -0.00417260 0.00000000 3.51010000
44 139 0.00000000 0.00000000 -0.00000120 3.51250000
44 140 0.01576270 -0.00971160 0.00000000 3.70600000
44 141 0.00000000 0.00000000 0.00000070 3.70980000
44 142 0.00000000 0.00000000 -0.00100630 3.73140000
44 143 0.00000210 0.00000020 0.00000000 3.73370000
44 144 0.00000000 0.00000000 0.88764660 3.74660000
44 145 0.00000000 0.00000000 -0.00005490 3.76220000
44 146 -0.03731260 -0.06039020 0.00000000 3.76380000
44 147 0.00002510 0.00004330 0.00000000 3.81990000
44 148 0.00000000 0.00000000 0.00095230 3.82880000
44 149 0.00206060 -0.00129050 0.00000000 3.87240000
44 150 0.00000000 0.00000000 0.00007040 3.88620000
44 151 0.00000000 0.00000000 0.00015970 3.89600000
44 152 0.00000000 0.00000000 0.00000300 3.92800000
44 153 0.00000890 0.00001600 0.00000000 3.97050000
44 154 0.00000000 0.00000000 0.00000330 4.00300000
44 155 -0.06030540 -0.09761370 0.00000000 4.00330000
44 156 0.00000000 0.00000000 0.00178230 4.04110000
44 157 0.00000000 0.00000000 -0.00001320 4.08490000
44 158 0.00000000 0.00000000 -0.02887590 4.09070000
44 159 -0.05791180 -0.09370420 0.00000000 4.10940000
44 160 0.00000000 0.00000000 -0.00001280 4.14600000
44 161 0.00000000 0.00000000 -0.00000510 4.16390000
44 162 0.00000000 0.00000000 -0.00440180 4.18920000
44 163 0.00000000 0.00000000 0.00000240 4.21000000
44 164 -0.09594570 0.05928160 0.00000000 4.23810000
44 165 0.00005160 -0.00003280 0.00000000 4.26730000
44 166 0.00000000 0.00000000 0.00000160 4.27750000
44 167 0.00000000 0.00000000 0.00029880 4.27870000
44 168 -0.00001010 -0.00001750 0.00000000 4.28670000
44 169 0.00000000 0.00000000 0.00000240 4.33170000
44 170 0.00000000 0.00000000 0.00051970 4.35310000
44 171 0.00000000 0.00000000 0.07430680 4.36580000
44 172 0.00000000 0.00000000 -0.01219830 4.36600000
44 173 0.00000000 0.00000000 0.00000430 4.37930000
44 174 -0.04417950 0.02727930 0.00000000 4.41850000
44 175 0.00000000 0.00000000 -0.00000530 4.50280000
44 176 0.00000000 0.00000000 0.00012900 4.52610000
44 177 -0.00254760 -0.00411990 0.00000000 4.54160000
44 178 0.00000000 0.00000000 -0.00000100 4.61510000
44 179 -0.04028240 0.02487820 0.00000000 4.67210000
44 180 -0.00011890 -0.00019300 0.00000000 4.71110000
44 181 0.00000000 0.00000000 -0.10880080 4.71870000
44 182 -0.00001090 0.00000690 0.00000000 4.72910000
44 183 0.00000000 0.00000000 0.00000130 4.76940000
44 184 0.00000000 0.00000000 0.00000000 4.81160000
44 185 0.00083090 -0.00049580 0.00000000 4.82140000
44 186 0.00000000 0.00000000 0.00001550 4.87120000
44 187 -0.00000250 0.00000590 0.00000000 4.87950000
44 188 0.00158800 0.00237770 0.00000000 4.89660000
44 189 0.00000000 0.00000000 -0.03839640 4.89930000
44 190 0.21211600 -0.13101430 0.00000000 4.95270000
44 191 0.00000000 0.00000000 0.00000220 4.96790000
44 192 0.00116200 -0.00072020 0.00000000 5.00640000
44 193 0.00000000 0.00000000 0.00000180 5.03480000
44 194 0.00000000 0.00000000 -0.10566840 5.05160000
44 195 -0.00061380 0.00037960 0.00000000 5.05380000
44 196 0.00000000 0.00000000 0.00007720 5.06170000
44 197 0.00000000 0.00000000 0.00108230 5.07110000
44 198 -0.00000020 -0.00000070 0.00000000 5.07580000
44 199 0.00039000 -0.00023780 0.00000000 5.08650000
44 200 0.00000000 0.00000000 -0.00000290 5.12540000
45 45 0.00000000 0.00000000 0.00000000 0.00000000
45 46 0.00000000 0.00000000 -0.00013360 0.02760000
45 47 0.00000000 0.00000000 0.00000500 0.02770000
45 48 0.00000000 0.00000000 0.00205360 0.08170000
45 49 0.00000000 0.00000000 2.48176260 0.11670000
45 50 -0.00519980 -0.00841790 0.00000000 0.17500000
45 51 0.01753580 0.02836000 0.00000000 0.17640000
45 52 0.00035730 0.00057570 0.00000000 0.20530000
45 53 0.00000000 0.00000000 -0.13507980 0.24120000
45 54 0.00976060 -0.00603070 0.00000000 0.25300000
45 55 -0.01738420 0.01078070 0.00000000 0.32460000
45 56 -0.00001820 -0.00002860 0.00000000 0.37170000
45 57 0.00000000 0.00000000 0.00000310 0.37960000
45 58 -0.01362950 0.00842510 0.00000000 0.46050000
45 59 0.00000000 0.00000000 0.21006450 0.54390000
45 60 -0.02274180 0.01403370 0.00000000 0.54510000
45 61 0.00000000 0.00000000 -0.00000270 0.58660000
45 62 0.00000000 0.00000000 -0.00001520 0.67150000
45 63 -0.15371670 0.09497680 0.00000000 0.76050000
45 64 0.00000400 0.00000570 0.00000000 0.81220000
45 65 0.00000000 0.00000000 0.00183040 0.83160000
45 66 0.00000000 0.00000000 -0.18234230 0.86740000
45 67 -0.00003510 0.00002420 0.00000000 0.91450000
45 68 0.00000000 0.00000000 -0.00085140 0.91740000
45 69 0.00000000 0.00000000 0.00037690 1.00880000
45 70 -0.00004480 -0.00007910 0.00000000 1.06540000
45 71 0.00001540 0.00002510 0.00000000 1.11610000
45 72 0.00063880 -0.00039630 0.00000000 1.14140000
45 73 0.00000000 0.00000000 0.00000070 1.16930000
45 74 0.00000000 0.00000000 -0.00014700 1.20490000
45 75 -0.00005790 -0.00042550 0.00000000 1.24220000
45 76 1.03698850 -0.64068660 0.00000000 1.24800000
45 77 0.00301090 -0.00276090 0.00000000 1.24900000
45 78 0.00000000 0.00000000 0.00857170 1.35650000
45 79 0.00000000 0.00000000 0.00000180 1.35820000
45 80 0.00000000 0.00000000 0.01797530 1.42240000
45 81 0.00000000 0.00000000 0.87373840 1.50370000
45 82 0.00000580 0.00000910 0.00000000 1.57050000
45 83 0.00000000 0.00000000 -0.00004360 1.62230000
45 84 0.00000000 0.00000000 0.00000330 1.64030000
45 85 -0.00042020 0.00025950 0.00000000 1.64080000
45 86 0.00000000 0.00000000 0.00014880 1.64170000
45 87 0.00002810 0.00004520 0.00000000 1.64200000
45 88 -0.05780130 0.03571430 0.00000000 1.65200000
45 89 0.00222600 0.00360290 0.00000000 1.68090000
45 90 0.00000000 0.00000000 -0.00000020 1.76490000
45 91 0.00000000 0.00000000 -0.10805910 1.81570000
45 92 -0.00014070 0.00008780 0.00000000 1.82440000
45 93 0.00002700 0.00002970 0.00000000 1.82470000
45 94 0.00000000 0.00000000 0.00000050 1.89380000
45 95 0.00000000 0.00000000 0.00328920 1.93100000
45 96 -0.00345980 -0.00560230 0.00000000 1.94400000
45 97 -0.00005860 0.00003610 0.00000000 2.07910000
45 98 0.00000000 0.00000000 -0.00000040 2.11110000
45 99 0.00000000 0.00000000 -0.00000010 2.11450000
45 100 0.00000000 0.00000000 -0.00000030 2.13430000
45 101 0.00000000 0.00000000 0.00004890 2.13900000
45 102 -0.00003850 0.00002380 0.00000000 2.14170000
45 103 -0.00009850 0.00006100 0.00000000 2.15730000
45 104 0.00001480 0.00002330 0.00000000 2.20100000
45 105 0.00000000 0.00000000 -0.00012360 2.24180000
45 106 0.00000000 0.00000000 -0.00006350 2.34400000
45 107 0.00000000 0.00000000 -0.00003790 2.42550000
45 108 -0.00000290 -0.00000700 0.00000000 2.45290000
45 109 0.00022870 -0.00014110 0.00000000 2.45320000
45 110 0.00000000 0.00000000 -0.00000060 2.46610000
45 111 0.00000000 0.00000000 -0.00000010 2.47590000
45 112 0.00000000 0.00000000 0.00000020 2.52370000
45 113 -0.00603110 -0.00977990 0.00000000 2.55890000
45 114 0.00000670 0.00001030 0.00000000 2.57150000
45 115 0.00000000 0.00000000 -0.00000200 2.61270000
45 116 -0.17774590 -0.28822350 0.00000000 2.67910000
45 117 0.00000000 0.00000000 0.01977490 2.68740000
45 118 0.00000000 0.00000000 0.00003160 2.70390000
45 119 0.00000000 0.00000000 -0.00492550 2.70960000
45 120 0.03342000 0.05412850 0.00000000 2.71620000
45 121 0.00000000 0.00000000 -0.02279560 2.76250000
45 122 -0.00509840 0.00314130 0.00000000 2.85730000
45 123 0.00000000 0.00000000 0.00103520 2.87770000
45 124 -0.01582310 -0.02559400 0.00000000 2.91720000
45 125 0.00012220 0.00011440 0.00000000 2.91730000
45 126 -0.00110470 0.00068260 0.00000000 3.02720000
45 127 -0.01879380 0.01160980 0.00000000 3.02830000
45 128 -0.07599520 -0.12299610 0.00000000 3.11030000
45 129 0.00000000 0.00000000 0.00000010 3.14300000
45 130 0.00000000 0.00000000 0.00000010 3.15400000
45 131 -0.00744180 0.00457990 0.00000000 3.20320000
45 132 0.00000000 0.00000000 -0.00004100 3.22520000
45 133 -0.00006380 0.00003940 0.00000000 3.23070000
45 134 -0.00053520 0.00033100 0.00000000 3.39500000
45 135 -0.00646520 -0.01043470 0.00000000 3.41210000
45 136 0.00008840 0.00014390 0.00000000 3.42800000
45 137 0.00000000 0.00000000 0.04786300 3.47370000
45 138 0.00000000 0.00000000 -0.00000010 3.50180000
45 139 -0.04200870 0.02596490 0.00000000 3.50420000
45 140 0.00000000 0.00000000 -0.00000410 3.69770000
45 141 0.02114980 -0.01306810 0.00000000 3.70150000
45 142 -0.00649920 -0.01051680 0.00000000 3.72310000
45 143 0.00000000 0.00000000 0.00001430 3.72540000
45 144 0.00002070 0.00003450 0.00000000 3.73830000
45 145 -0.00477450 0.00294910 0.00000000 3.75390000
45 146 0.00000000 0.00000000 0.00003090 3.75550000
45 147 0.00000000 0.00000000 0.03280990 3.81160000
45 148 0.00321130 0.00521370 0.00000000 3.82050000
45 149 0.00000000 0.00000000 -0.00002280 3.86410000
45 150 -0.00454150 -0.00735310 0.00000000 3.87790000
45 151 -0.00310740 -0.00503840 0.00000000 3.88770000
45 152 -0.00000080 0.00000050 0.00000000 3.91970000
45 153 0.00000000 0.00000000 -0.00401870 3.96220000
45 154 0.02350540 -0.01450880 0.00000000 3.99470000
45 155 0.00000000 0.00000000 -0.00030930 3.99500000
45 156 -0.00245420 -0.00398890 0.00000000 4.03280000
45 157 0.00007160 -0.00004400 0.00000000 4.07660000
45 158 -0.00000520 -0.00001050 0.00000000 4.08240000
45 159 0.00000000 0.00000000 0.00021490 4.10110000
45 160 0.00496370 -0.00306120 0.00000000 4.13770000
45 161 0.00004880 -0.00003030 0.00000000 4.15560000
45 162 0.00010280 0.00016720 0.00000000 4.18090000
45 163 0.00009120 -0.00005610 0.00000000 4.20170000
45 164 0.00000000 0.00000000 0.00000010 4.22980000
45 165 0.00000000 0.00000000 -0.00008050 4.25900000
45 166 0.00006320 -0.00004000 0.00000000 4.26920000
45 167 -0.00164450 -0.00265600 0.00000000 4.27040000
45 168 0.00000000 0.00000000 -0.02143440 4.27840000
45 169 0.02229070 -0.01375910 0.00000000 4.32340000
45 170 -0.00098850 -0.00159910 0.00000000 4.34480000
45 171 -0.00101130 -0.00162050 0.00000000 4.35750000
45 172 -0.00640140 -0.01036330 0.00000000 4.35770000
45 173 -0.00732580 0.00453810 0.00000000 4.37100000
45 174 0.00000000 0.00000000 0.00000050 4.41020000
45 175 -0.00005860 0.00003580 0.00000000 4.49450000
45 176 -0.00842730 -0.01362770 0.00000000 4.51780000
45 177 0.00000000 0.00000000 0.00004840 4.53330000
45 178 0.00260590 -0.00160280 0.00000000 4.60680000
45 179 0.00000000 0.00000000 -0.00000480 4.66380000
45 180 0.00000000 0.00000000 0.09977390 4.70280000
45 181 0.00001280 0.00002030 0.00000000 4.71040000
45 182 0.00000000 0.00000000 0.00000370 4.72080000
45 183 -0.00006660 0.00004150 0.00000000 4.76110000
45 184 0.01742550 -0.01075950 0.00000000 4.80330000
45 185 0.00000000 0.00000000 0.00002840 4.81310000
45 186 0.00043250 -0.00025000 0.00000000 4.86290000
45 187 0.00000000 0.00000000 0.62866670 4.87120000
45 188 0.00000000 0.00000000 0.01119820 4.88830000
45 189 -0.00000680 -0.00001300 0.00000000 4.89100000
45 190 0.00000000 0.00000000 -0.00000030 4.94440000
45 191 -0.02164740 0.01339570 0.00000000 4.95960000
45 192 0.00000000 0.00000000 0.00000450 4.99810000
45 193 0.00000730 -0.00000440 0.00000000 5.02650000
45 194 0.00001900 0.00000650 0.00000000 5.04330000
45 195 0.00000000 0.00000000 0.00001060 5.04550000
45 196 -0.01623040 0.01003070 0.00000000 5.05340000
45 197 -0.00252220 -0.00408850 0.00000000 5.06280000
45 198 0.00000000 0.00000000 -0.06000110 5.06750000
45 199 0.00000000 0.00000000 -0.00000420 5.07820000
45 200 0.01561420 -0.00964590 0.00000000 5.11710000
46 46 0.00000000 0.00000000 0.00000000 0.00000000
46 47 0.00000000 0.00000000 0.53490990 0.00010000
46 48 0.00000000 0.00000000 -0.01170820 0.05410000
46 49 0.00000000 0.00000000 0.00001220 0.08910000
46 50 -0.07599030 0.04677310 0.00000000 0.14740000
46 51 -0.02498480 0.01538290 0.00000000 0.14880000
46 52 0.22485530 -0.13850900 0.00000000 0.17770000
46 53 0.00000000 0.00000000 -0.00000090 0.21360000
46 54 -0.00015330 -0.00025480 0.00000000 0.22540000
46 55 0.00021500 0.00034170 0.00000000 0.29700000
46 56 0.02438010 -0.01513410 0.00000000 0.34410000
46 57 0.00000000 0.00000000 0.00015930 0.35200000
46 58 -0.00010560 -0.00017500 0.00000000 0.43290000
46 59 0.00000000 0.00000000 -0.00000390 0.51630000
46 60 0.00001940 0.00003130 0.00000000 0.51750000
46 61 0.00000000 0.00000000 0.00146630 0.55900000
46 62 0.00000000 0.00000000 -0.00016220 0.64390000
46 63 0.00000260 0.00000180 0.00000000 0.73290000
46 64 -0.04363160 0.02650840 0.00000000 0.78460000
46 65 0.00000000 0.00000000 0.01021090 0.80400000
46 66 0.00000000 0.00000000 0.00011590 0.83980000
46 67 0.03445100 0.04711970 0.00000000 0.88690000
46 68 0.00000000 0.00000000 -0.01300900 0.88980000
46 69 0.00000000 0.00000000 0.00005310 0.98120000
46 70 -0.51919440 0.31173330 0.00000000 1.03780000
46 71 0.07304410 -0.04386820 0.00000000 1.08850000
46 72 0.03083130 0.03168920 0.00000000 1.11380000
46 73 0.00000000 0.00000000 0.00010540 1.14170000
46 74 0.00000000 0.00000000 0.00001910 1.17730000
46 75 -0.41121450 0.24339000 0.00000000 1.21460000
46 76 0.00011970 0.00006550 0.00000000 1.22040000
46 77 -0.00142160 0.00084320 0.00000000 1.22140000
46 78 0.00000000 0.00000000 -0.00002870 1.32890000
46 79 0.00000000 0.00000000 0.13026500 1.33060000
46 80 0.00000000 0.00000000 -0.00000120 1.39480000
46 81 0.00000000 0.00000000 0.00002390 1.47610000
46 82 -0.04138230 0.02571730 0.00000000 1.54290000
46 83 0.00000000 0.00000000 -0.00082350 1.59470000
46 84 0.00000000 0.00000000 -0.21260180 1.61270000
46 85 -0.00623240 -0.00814970 0.00000000 1.61320000
46 86 0.00000000 0.00000000 0.00632350 1.61410000
46 87 -0.02037240 0.01310650 0.00000000 1.61440000
46 88 0.00004230 0.00006340 0.00000000 1.62440000
46 89 -0.00003890 0.00002650 0.00000000 1.65330000
46 90 0.00000000 0.00000000 -0.02012060 1.73730000
46 91 0.00000000 0.00000000 -0.00000480 1.78810000
46 92 -0.01919980 -0.02097820 0.00000000 1.79680000
46 93 0.01585470 -0.00815470 0.00000000 1.79710000
46 94 0.00000000 0.00000000 -0.00000440 1.86620000
46 95 0.00000000 0.00000000 0.00000060 1.90340000
46 96 -0.00007330 0.00004280 0.00000000 1.91640000
46 97 0.06309680 0.10548150 0.00000000 2.05150000
46 98 0.00000000 0.00000000 0.00005720 2.08350000
46 99 0.00000000 0.00000000 0.00101000 2.08690000
46 100 0.00000000 0.00000000 0.04110320 2.10670000
46 101 0.00000000 0.00000000 0.00179360 2.11140000
46 102 -0.00673310 -0.00807740 0.00000000 2.11410000
46 103 -0.02346530 -0.03458200 0.00000000 2.12970000
46 104 -0.11414240 0.07075960 0.00000000 2.17340000
46 105 0.00000000 0.00000000 -0.00038280 2.21420000
46 106 0.00000000 0.00000000 0.00043470 2.31640000
46 107 0.00000000 0.00000000 -0.00033950 2.39790000
46 108 -0.07153940 0.04504970 0.00000000 2.42530000
46 109 0.05948660 0.08386210 0.00000000 2.42560000
46 110 0.00000000 0.00000000 0.02235790 2.43850000
46 111 0.00000000 0.00000000 0.06400180 2.44830000
46 112 0.00000000 0.00000000 0.01937130 2.49610000
46 113 -0.00018160 0.00011000 0.00000000 2.53130000
46 114 0.08286280 -0.05157220 0.00000000 2.54390000
46 115 0.00000000 0.00000000 -0.00010350 2.58510000
46 116 0.00007090 -0.00004620 0.00000000 2.65150000
46 117 0.00000000 0.00000000 -0.00001510 2.65980000
46 118 0.00000000 0.00000000 -0.00007920 2.67630000
46 119 0.00000000 0.00000000 0.00000180 2.68200000
46 120 0.00008950 -0.00007030 0.00000000 2.68860000
46 121 0.00000000 0.00000000 -0.00000700 2.73490000
46 122 0.00007860 0.00012770 0.00000000 2.82970000
46 123 0.00000000 0.00000000 -0.00095980 2.85010000
46 124 0.00036730 0.00033720 0.00000000 2.88960000
46 125 0.04879980 0.07813610 0.00000000 2.88970000
46 126 0.03552490 0.05973690 0.00000000 2.99960000
46 127 -0.00197270 -0.00332480 0.00000000 3.00070000
46 128 -0.00001870 0.00001300 0.00000000 3.08270000
46 129 0.00000000 0.00000000 -0.07066600 3.11540000
46 130 0.00000000 0.00000000 -0.02783420 3.12640000
46 131 -0.00001630 -0.00002160 0.00000000 3.17560000
46 132 0.00000000 0.00000000 0.00063610 3.19760000
46 133 0.02043120 0.03336500 0.00000000 3.20310000
46 134 -0.00003640 -0.00006000 0.00000000 3.36740000
46 135 0.00004190 -0.00001990 0.00000000 3.38450000
46 136 0.00983180 -0.00574380 0.00000000 3.40040000
46 137 0.00000000 0.00000000 0.00000060 3.44610000
46 138 0.00000000 0.00000000 -0.28389850 3.47420000
46 139 -0.00004710 -0.00007460 0.00000000 3.47660000
46 140 0.00000000 0.00000000 0.07332780 3.67010000
46 141 -0.00002710 -0.00004290 0.00000000 3.67390000
46 142 0.00006250 -0.00004270 0.00000000 3.69550000
46 143 0.00000000 0.00000000 0.00030500 3.69780000
46 144 0.02266270 -0.01364270 0.00000000 3.71070000
46 145 0.00006610 0.00010580 0.00000000 3.72630000
46 146 0.00000000 0.00000000 0.00085720 3.72790000
46 147 0.00000000 0.00000000 -0.00000350 3.78400000
46 148 -0.00028010 0.00017770 0.00000000 3.79290000
46 149 0.00000000 0.00000000 -0.01114620 3.83650000
46 150 0.00012050 -0.00007660 0.00000000 3.85030000
46 151 0.00009610 -0.00005790 0.00000000 3.86010000
46 152 0.00221670 0.00452450 0.00000000 3.89210000
46 153 0.00000000 0.00000000 -0.00000140 3.93460000
46 154 0.00000690 0.00001580 0.00000000 3.96710000
46 155 0.00000000 0.00000000 -0.01056440 3.96740000
46 156 0.00005600 -0.00003570 0.00000000 4.00520000
46 157 -0.00946530 -0.01560510 0.00000000 4.04900000
46 158 -0.00451780 0.00303150 0.00000000 4.05480000
46 159 0.00000000 0.00000000 0.00617330 4.07350000
46 160 -0.00005430 -0.00009290 0.00000000 4.11010000
46 161 -0.01163430 -0.01753750 0.00000000 4.12800000
46 162 0.00021660 -0.00007070 0.00000000 4.15330000
46 163 0.00638660 0.01007240 0.00000000 4.17410000
46 164 0.00000000 0.00000000 0.03101070 4.20220000
46 165 0.00000000 0.00000000 0.00001310 4.23140000
46 166 0.02192770 0.03397860 0.00000000 4.24160000
46 167 0.00013770 -0.00009910 0.00000000 4.24280000
46 168 0.00000000 0.00000000 0.00000180 4.25080000
46 169 -0.00013940 -0.00021750 0.00000000 4.29580000
46 170 -0.00058640 0.00036270 0.00000000 4.31720000
46 171 -0.27357330 0.16814670 0.00000000 4.32990000
46 172 0.04272790 -0.02626240 0.00000000 4.33010000
46 173 0.00006730 0.00011810 0.00000000 4.34340000
46 174 0.00000000 0.00000000 -0.13153140 4.38260000
46 175 -0.02642870 -0.04254670 0.00000000 4.46690000
46 176 -0.00000940 0.00001040 0.00000000 4.49020000
46 177 0.00000000 0.00000000 0.00011030 4.50570000
46 178 0.00013710 0.00022590 0.00000000 4.57920000
46 179 0.00000000 0.00000000 -0.00608170 4.63620000
46 180 0.00000000 0.00000000 0.00000060 4.67520000
46 181 0.00104050 0.00036530 0.00000000 4.68280000
46 182 0.00000000 0.00000000 -0.00050470 4.69320000
46 183 0.01801860 0.03001450 0.00000000 4.73350000
46 184 -0.00003040 -0.00004750 0.00000000 4.77570000
46 185 0.00000000 0.00000000 -0.01284070 4.78550000
46 186 0.00004490 0.00007070 0.00000000 4.83530000
46 187 0.00000000 0.00000000 0.00000360 4.84360000
46 188 0.00000000 0.00000000 -0.00004730 4.86070000
46 189 0.01499470 -0.00951300 0.00000000 4.86340000
46 190 0.00000000 0.00000000 0.00806590 4.91680000
46 191 -0.00007860 -0.00012270 0.00000000 4.93200000
46 192 0.00000000 0.00000000 -0.00002770 4.97050000
46 193 0.23366060 0.37679470 0.00000000 4.99890000
46 194 -0.09114260 0.05613020 0.00000000 5.01570000
46 195 0.00000000 0.00000000 -0.00000170 5.01790000
46 196 0.00000300 -0.00011670 0.00000000 5.02580000
46 197 0.00004040 -0.00002710 0.00000000 5.03520000
46 198 0.00000000 0.00000000 -0.00000080 5.03990000
46 199 0.00000000 0.00000000 -0.00004380 5.05060000
46 200 -0.00004170 -0.00006120 0.00000000 5.08950000
47 47 0.00000000 0.00000000 0.00000000 0.00000000
47 48 0.00000000 0.00000000 -0.77840740 0.05400000
47 49 0.00000000 0.00000000 -0.00038250 0.08900000
47 50 -0.00445890 -0.00976680 0.00000000 0.14730000
47 51 -0.00140530 -0.00311130 0.00000000 0.14870000
47 52 0.00992980 0.02362010 0.00000000 0.17760000
47 53 0.00000000 0.00000000 0.00010170 0.21350000
47 54 0.00016210 -0.00010080 0.00000000 0.22530000
47 55 0.00018520 -0.00012060 0.00000000 0.29690000
47 56 -0.00268160 -0.00350950 0.00000000 0.34400000
47 57 0.00000000 0.00000000 -0.00000100 0.35190000
47 58 0.00001360 -0.00000400 0.00000000 0.43280000
47 59 0.00000000 0.00000000 -0.00016480 0.51620000
47 60 0.00002360 -0.00001790 0.00000000 0.51740000
47 61 0.00000000 0.00000000 0.00006800 0.55890000
47 62 0.00000000 0.00000000 0.00000040 0.64380000
47 63 0.00015530 -0.00009590 0.00000000 0.73280000
47 64 -0.01273370 -0.02208170 0.00000000 0.78450000
47 65 0.00000000 0.00000000 0.68194750 0.80390000
47 66 0.00000000 0.00000000 0.00758340 0.83970000
