 Note: The transition dipole moments reported below only correspond to spatial part, the spin part is not taken into account!

 Ground state electric dipole moment in X,Y,Z:    0.000274   -0.000169    0.000000 a.u.

 Transition electric dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
    78    78    -0.0026351     0.0016057     0.0000000     0.00000     0.00000
    78    79     0.0101118     0.0163940     0.0000000     0.00170     0.00000
    78    80    -0.0001637     0.0000941     0.0000000     0.06590     0.00000
    78    81    -0.0000637     0.0000407     0.0000000     0.14720     0.00000
    78    82     0.0000000     0.0000000     0.0000521     0.21400     0.00000
    78    83     0.1348608    -0.0834278     0.0000000     0.26580     0.00016
    78    84    -0.2559079    -0.4141290     0.0000000     0.28380     0.00165
    78    85     0.0000000     0.0000000    -0.2366607     0.28430     0.00039
    78    86     0.0071477     0.0115699     0.0000000     0.28520     0.00000
    78    87     0.0000000     0.0000000     0.0015544     0.28550     0.00000
    78    88     0.0000000     0.0000000     0.0005893     0.29550     0.00000
    78    89     0.0000000     0.0000000     0.0000019     0.32440     0.00000
    78    90     1.7872375     2.8927219     0.0000000     0.40840     0.11569
    78    91     0.0001531    -0.0001346     0.0000000     0.45920     0.00000
    78    92     0.0000000     0.0000000    -0.1508703     0.46790     0.00026
    78    93     0.0000000     0.0000000     0.0061301     0.46820     0.00000
    78    94     0.0000550     0.0001078     0.0000000     0.53730     0.00000
    78    95     0.0002692    -0.0001551     0.0000000     0.57450     0.00000
    78    96     0.0000000     0.0000000     0.0000026     0.58750     0.00000
    78    97     0.0000000     0.0000000    -0.3761029     0.72260     0.00250
    78    98     0.0018154     0.0027826     0.0000000     0.75460     0.00000
    78    99    -0.4194391     0.2592136     0.0000000     0.75800     0.00451
    78   100    -0.8491468    -1.3749855     0.0000000     0.77780     0.04977
    78   101    -0.4005501     0.2460643     0.0000000     0.78250     0.00424
    78   102     0.0000000     0.0000000     0.9855462     0.78520     0.01868
    78   103     0.0000000     0.0000000    -0.6528589     0.80080     0.00836
    78   104     0.0000000     0.0000000    -0.0003979     0.84450     0.00000
    78   105    -2.0143859     1.2446288     0.0000000     0.88530     0.12161
    78   106     0.0001467     0.0001946     0.0000000     0.98750     0.00000
    78   107     0.0002386     0.0004903     0.0000000     1.06900     0.00000
    78   108     0.0000000     0.0000000    -0.0004620     1.09640     0.00000
    78   109     0.0000000     0.0000000    -0.0913742     1.09670     0.00022
    78   110    -0.0479853    -0.0777770     0.0000000     1.10960     0.00023
    78   111    -0.0730400    -0.1182040     0.0000000     1.11940     0.00053
    78   112     0.0112571     0.0180538     0.0000000     1.16720     0.00001
    78   113     0.0000000     0.0000000    -0.0000035     1.20240     0.00000
    78   114     0.0000000     0.0000000    -0.0000000     1.21500     0.00000
    78   115     0.0000973     0.0001394     0.0000000     1.25620     0.00000
    78   116     0.0000000     0.0000000    -0.0000012     1.32260     0.00000
    78   117    -0.0002882     0.0001726     0.0000000     1.33090     0.00000
    78   118    -0.0078032     0.0048451     0.0000000     1.34740     0.00000
    78   119    -0.0004125     0.0002643     0.0000000     1.35310     0.00000
    78   120     0.0000000     0.0000000    -0.0000004     1.35970     0.00000
    78   121     0.0000306    -0.0000075     0.0000000     1.40600     0.00000
    78   122     0.0000000     0.0000000     0.0000851     1.50080     0.00000
    78   123    -0.1790265     0.1109436     0.0000000     1.52120     0.00165
    78   124     0.0000000     0.0000000     0.0096223     1.56070     0.00000
    78   125     0.0000000     0.0000000     1.7934443     1.56080     0.12299
    78   126     0.0000000     0.0000000    -0.4011466     1.67070     0.00659
    78   127     0.0000000     0.0000000     0.0231735     1.67180     0.00002
    78   128     0.0000000     0.0000000     0.0000029     1.75380     0.00000
    78   129    -0.0674975    -0.1092898     0.0000000     1.78650     0.00072
    78   130     0.0101504     0.0164195     0.0000000     1.79750     0.00002
    78   131     0.0000000     0.0000000    -0.0002688     1.84670     0.00000
    78   132     0.3976390    -0.2456972     0.0000000     1.86870     0.01000
    78   133     0.0000000     0.0000000     0.2411126     1.87420     0.00267
    78   134     0.0000000     0.0000000     0.0013364     2.03850     0.00000
    78   135     0.0000000     0.0000000     0.0000002     2.05560     0.00000
    78   136     0.0000000     0.0000000     0.0000068     2.07150     0.00000
    78   137     0.0006453    -0.0004050     0.0000000     2.11720     0.00000
    78   138    -0.0951021    -0.1538802     0.0000000     2.14530     0.00172
    78   139     0.0000000     0.0000000     0.0002717     2.14770     0.00000
    78   140    -0.0200665    -0.0322845     0.0000000     2.34120     0.00008
    78   141     0.0000000     0.0000000    -0.0001313     2.34500     0.00000
    78   142     0.0000000     0.0000000     0.0000074     2.36660     0.00000
    78   143     0.0000333     0.0000653     0.0000000     2.36890     0.00000
    78   144     0.0000000     0.0000000    -0.0000017     2.38180     0.00000
    78   145     0.0000000     0.0000000     0.0008526     2.39740     0.00000
    78   146     0.4375932    -0.2704173     0.0000000     2.39900     0.01555
    78   147    -0.0001498     0.0001036     0.0000000     2.45510     0.00000
    78   148     0.0000000     0.0000000    -0.0000313     2.46400     0.00000
    78   149    -0.0021449    -0.0035106     0.0000000     2.50760     0.00000
    78   150     0.0000000     0.0000000    -0.0000594     2.52140     0.00000
    78   151     0.0000000     0.0000000    -0.0000122     2.53120     0.00000
    78   152     0.0000000     0.0000000    -0.1220875     2.56320     0.00094
    78   153    -0.0001117     0.0000870     0.0000000     2.60570     0.00000
    78   154     0.0000000     0.0000000    -0.0005344     2.63820     0.00000
    78   155    -0.0552238     0.0340726     0.0000000     2.63850     0.00027
    78   156     0.0000000     0.0000000     0.0000113     2.67630     0.00000
    78   157     0.0000000     0.0000000     0.0161361     2.72010     0.00002
    78   158     0.0000000     0.0000000     0.0000039     2.72590     0.00000
    78   159     0.1683525    -0.1039982     0.0000000     2.74460     0.00263
    78   160     0.0000000     0.0000000    -0.0000427     2.78120     0.00000
    78   161     0.0000000     0.0000000    -0.0756478     2.79910     0.00039
    78   162     0.0000000     0.0000000    -0.0000605     2.82440     0.00000
    78   163     0.0000000     0.0000000    -0.0013436     2.84520     0.00000
    78   164    -0.1253833    -0.2029308     0.0000000     2.87330     0.00401
    78   165    -0.0001905    -0.0002900     0.0000000     2.90250     0.00000
    78   166     0.0000000     0.0000000     0.0459773     2.91270     0.00015
    78   167     0.0000000     0.0000000     0.0000010     2.91390     0.00000
    78   168     0.0000381    -0.0000336     0.0000000     2.92190     0.00000
    78   169     0.0000000     0.0000000    -0.0000404     2.96690     0.00000
    78   170     0.0000000     0.0000000    -0.0000023     2.98830     0.00000
    78   171     0.0000000     0.0000000     0.0000042     3.00100     0.00000
    78   172     0.0000000     0.0000000     0.0000022     3.00120     0.00000
    78   173     0.0000000     0.0000000    -0.0002708     3.01450     0.00000
    78   174    -0.0181227    -0.0293644     0.0000000     3.05370     0.00009
    78   175     0.0000000     0.0000000     0.0044523     3.13800     0.00000
    78   176     0.0000000     0.0000000    -0.0000020     3.16130     0.00000
    78   177     0.0672087    -0.0415342     0.0000000     3.17680     0.00049
    78   178     0.0000000     0.0000000    -0.0006437     3.25030     0.00000
    78   179    -0.2410868    -0.3902268     0.0000000     3.30730     0.01705
    78   180    -0.0006068     0.0003680     0.0000000     3.34630     0.00000
    78   181     0.0000000     0.0000000    -0.0000087     3.35390     0.00000
    78   182    -0.0002585    -0.0004180     0.0000000     3.36430     0.00000
    78   183     0.0000000     0.0000000    -0.0040989     3.40460     0.00000
    78   184     0.0000000     0.0000000     0.0000489     3.44680     0.00000
    78   185     0.0729961     0.1181182     0.0000000     3.45660     0.00163
    78   186     0.0000000     0.0000000    -0.0004804     3.50640     0.00000
    78   187     0.0013215    -0.0007809     0.0000000     3.51470     0.00000
    78   188    -0.0713488     0.0439191     0.0000000     3.53180     0.00061
    78   189     0.0000000     0.0000000     0.0000238     3.53450     0.00000
    78   190    -0.0316526    -0.0512002     0.0000000     3.58790     0.00032
    78   191     0.0000000     0.0000000     0.0003465     3.60310     0.00000
    78   192    -0.0002634    -0.0004776     0.0000000     3.64160     0.00000
    78   193     0.0000000     0.0000000     0.0196810     3.67000     0.00003
    78   194     0.0000000     0.0000000    -0.0000252     3.68680     0.00000
    78   195     0.0004458     0.0008085     0.0000000     3.68900     0.00000
    78   196     0.0000000     0.0000000    -0.0009954     3.69690     0.00000
    78   197     0.0000000     0.0000000    -0.0000021     3.70630     0.00000
    78   198     0.0000507    -0.0000479     0.0000000     3.71100     0.00000
    78   199     0.0000805     0.0002067     0.0000000     3.72170     0.00000
    78   200     0.0000000     0.0000000     0.0003194     3.76060     0.00000
    79    79    -0.0003097     0.0002295     0.0000000     0.00000     0.00000
    79    80    -0.0253941    -0.0410702     0.0000000     0.06420     0.00000
    79    81    -0.0195483    -0.0316420     0.0000000     0.14550     0.00000
    79    82     0.0000000     0.0000000     0.0000172     0.21230     0.00000
    79    83     0.0000110    -0.0000190     0.0000000     0.26410     0.00000
    79    84    -0.0008741     0.0004836     0.0000000     0.28210     0.00000
    79    85     0.0000000     0.0000000    -0.0000375     0.28260     0.00000
    79    86     0.0017120    -0.0010437     0.0000000     0.28350     0.00000
    79    87     0.0000000     0.0000000     0.0000957     0.28380     0.00000
    79    88     0.0000000     0.0000000     0.0000050     0.29380     0.00000
    79    89     0.0000000     0.0000000    -0.0351599     0.32270     0.00001
    79    90     0.0001618     0.0005647     0.0000000     0.40670     0.00000
    79    91     0.1221638     0.1977616     0.0000000     0.45750     0.00061
    79    92     0.0000000     0.0000000    -0.0000237     0.46620     0.00000
    79    93     0.0000000     0.0000000    -0.0000485     0.46650     0.00000
    79    94    -0.0646774     0.0399290     0.0000000     0.53560     0.00008
    79    95    -0.0320564    -0.0518941     0.0000000     0.57280     0.00005
    79    96     0.0000000     0.0000000    -0.0032171     0.58580     0.00000
    79    97     0.0000000     0.0000000    -0.0000618     0.72090     0.00000
    79    98    -0.0485907     0.0300409     0.0000000     0.75290     0.00006
    79    99     0.0000597     0.0002180     0.0000000     0.75630     0.00000
    79   100    -0.0001409    -0.0002251     0.0000000     0.77610     0.00000
    79   101    -0.0001397    -0.0000714     0.0000000     0.78080     0.00000
    79   102     0.0000000     0.0000000     0.0001564     0.78350     0.00000
    79   103     0.0000000     0.0000000    -0.0001119     0.79910     0.00000
    79   104     0.0000000     0.0000000     0.0000044     0.84280     0.00000
    79   105    -0.0002661     0.0003048     0.0000000     0.88360     0.00000
    79   106    -0.1144529     0.0706892     0.0000000     0.98580     0.00044
    79   107     0.2793027    -0.1725503     0.0000000     1.06730     0.00282
    79   108     0.0000000     0.0000000    -0.0002306     1.09470     0.00000
    79   109     0.0000000     0.0000000    -0.0000026     1.09500     0.00000
    79   110     0.0007828    -0.0005172     0.0000000     1.10790     0.00000
    79   111    -0.0001271     0.0000680     0.0000000     1.11770     0.00000
    79   112    -0.0003425     0.0001894     0.0000000     1.16550     0.00000
    79   113     0.0000000     0.0000000    -0.0238827     1.20070     0.00002
    79   114     0.0000000     0.0000000    -0.0001566     1.21330     0.00000
    79   115     0.0510888    -0.0315756     0.0000000     1.25450     0.00011
    79   116     0.0000000     0.0000000    -0.0212240     1.32090     0.00001
    79   117    -0.0067951    -0.0109914     0.0000000     1.32920     0.00001
    79   118    -0.0001262    -0.0001996     0.0000000     1.34570     0.00000
    79   119    -0.0353058    -0.0571500     0.0000000     1.35140     0.00015
    79   120     0.0000000     0.0000000    -0.0155270     1.35800     0.00001
    79   121    -0.0355487    -0.0575522     0.0000000     1.40430     0.00016
    79   122     0.0000000     0.0000000     0.0000022     1.49910     0.00000
    79   123    -0.0002554    -0.0003972     0.0000000     1.51950     0.00000
    79   124     0.0000000     0.0000000    -0.0022650     1.55900     0.00000
    79   125     0.0000000     0.0000000     0.0002813     1.55910     0.00000
    79   126     0.0000000     0.0000000    -0.0000514     1.66900     0.00000
    79   127     0.0000000     0.0000000    -0.0000066     1.67010     0.00000
    79   128     0.0000000     0.0000000    -0.0712805     1.75210     0.00022
    79   129     0.0001397    -0.0000730     0.0000000     1.78480     0.00000
    79   130    -0.0000450     0.0000133     0.0000000     1.79580     0.00000
    79   131     0.0000000     0.0000000     0.0000030     1.84500     0.00000
    79   132     0.0000711    -0.0000143     0.0000000     1.86700     0.00000
    79   133     0.0000000     0.0000000     0.0000352     1.87250     0.00000
    79   134     0.0000000     0.0000000    -0.0000021     2.03680     0.00000
    79   135     0.0000000     0.0000000    -0.0211627     2.05390     0.00002
    79   136     0.0000000     0.0000000     0.0002172     2.06980     0.00000
    79   137     0.0228662     0.0370453     0.0000000     2.11550     0.00010
    79   138     0.0002698    -0.0002112     0.0000000     2.14360     0.00000
    79   139     0.0000000     0.0000000     0.0000117     2.14600     0.00000
    79   140    -0.0000327     0.0000338     0.0000000     2.33950     0.00000
    79   141     0.0000000     0.0000000    -0.0000143     2.34330     0.00000
    79   142     0.0000000     0.0000000     0.0100293     2.36490     0.00001
    79   143     0.1661861    -0.1026664     0.0000000     2.36720     0.00221
    79   144     0.0000000     0.0000000     0.0000300     2.38010     0.00000
    79   145     0.0000000     0.0000000    -0.0000035     2.39570     0.00000
    79   146     0.0000769    -0.0000605     0.0000000     2.39730     0.00000
    79   147    -0.0148379    -0.0240458     0.0000000     2.45340     0.00005
    79   148     0.0000000     0.0000000     0.1401169     2.46230     0.00118
    79   149     0.0000488    -0.0000305     0.0000000     2.50590     0.00000
    79   150     0.0000000     0.0000000     0.2903187     2.51970     0.00520
    79   151     0.0000000     0.0000000     0.1771036     2.52950     0.00194
    79   152     0.0000000     0.0000000    -0.0000150     2.56150     0.00000
    79   153    -0.0551023    -0.0892112     0.0000000     2.60400     0.00070
    79   154     0.0000000     0.0000000     0.0000377     2.63650     0.00000
    79   155     0.0000249     0.0000500     0.0000000     2.63680     0.00000
    79   156     0.0000000     0.0000000    -0.0491155     2.67460     0.00016
    79   157     0.0000000     0.0000000    -0.0000111     2.71840     0.00000
    79   158     0.0000000     0.0000000    -0.0004814     2.72420     0.00000
    79   159    -0.0000984    -0.0001486     0.0000000     2.74290     0.00000
    79   160     0.0000000     0.0000000    -0.0000119     2.77950     0.00000
    79   161     0.0000000     0.0000000    -0.0000246     2.79740     0.00000
    79   162     0.0000000     0.0000000    -0.0001455     2.82270     0.00000
    79   163     0.0000000     0.0000000     0.0000130     2.84350     0.00000
    79   164    -0.0000079    -0.0000560     0.0000000     2.87160     0.00000
    79   165     0.1221458    -0.0754459     0.0000000     2.90080     0.00146
    79   166     0.0000000     0.0000000     0.0000405     2.91100     0.00000
    79   167     0.0000000     0.0000000     0.1187232     2.91220     0.00101
    79   168     0.0813542     0.1316630     0.0000000     2.92020     0.00171
    79   169     0.0000000     0.0000000     0.0000908     2.96520     0.00000
    79   170     0.0000000     0.0000000    -0.0811218     2.98660     0.00048
    79   171     0.0000000     0.0000000    -0.0202087     2.99930     0.00003
    79   172     0.0000000     0.0000000    -0.1310582     2.99950     0.00126
    79   173     0.0000000     0.0000000     0.0000266     3.01280     0.00000
    79   174    -0.0000904     0.0000740     0.0000000     3.05200     0.00000
    79   175     0.0000000     0.0000000    -0.0000013     3.13630     0.00000
    79   176     0.0000000     0.0000000     0.0145142     3.15960     0.00002
    79   177    -0.0002367    -0.0003896     0.0000000     3.17510     0.00000
    79   178     0.0000000     0.0000000    -0.0000041     3.24860     0.00000
    79   179     0.0000090    -0.0001507     0.0000000     3.30560     0.00000
    79   180     0.0187159     0.0302994     0.0000000     3.34460     0.00010
    79   181     0.0000000     0.0000000     0.0004771     3.35220     0.00000
    79   182    -0.0638153     0.0394390     0.0000000     3.36260     0.00046
    79   183     0.0000000     0.0000000    -0.0000057     3.40290     0.00000
    79   184     0.0000000     0.0000000    -0.0000001     3.44510     0.00000
    79   185     0.0004202    -0.0002775     0.0000000     3.45490     0.00000
    79   186     0.0000000     0.0000000    -0.0000021     3.50470     0.00000
    79   187    -0.1229768    -0.1990487     0.0000000     3.51300     0.00471
    79   188    -0.0020190    -0.0032880     0.0000000     3.53010     0.00000
    79   189     0.0000000     0.0000000     0.0002547     3.53280     0.00000
    79   190     0.0010843    -0.0006334     0.0000000     3.58620     0.00000
    79   191     0.0000000     0.0000000     0.0000038     3.60140     0.00000
    79   192    -0.1824088     0.1126800     0.0000000     3.63990     0.00410
    79   193     0.0000000     0.0000000    -0.0000002     3.66830     0.00000
    79   194     0.0000000     0.0000000    -0.0004116     3.68510     0.00000
    79   195     0.2546810    -0.1573576     0.0000000     3.68730     0.00810
    79   196     0.0000000     0.0000000    -0.0000045     3.69520     0.00000
    79   197     0.0000000     0.0000000     0.0206032     3.70460     0.00004
    79   198     0.0746933     0.1208118     0.0000000     3.70930     0.00183
    79   199     0.2611091    -0.1613176     0.0000000     3.72000     0.00859
    79   200     0.0000000     0.0000000    -0.0000255     3.75890     0.00000
    80    80    -0.0028915     0.0017652     0.0000000     0.00000     0.00000
    80    81     0.0002791    -0.0001759     0.0000000     0.08130     0.00000
    80    82     0.0000000     0.0000000     0.0000424     0.14810     0.00000
    80    83     0.0397344    -0.0243087     0.0000000     0.19990     0.00001
    80    84     0.1330663     0.2154995     0.0000000     0.21790     0.00034
    80    85     0.0000000     0.0000000    -0.0125894     0.21840     0.00000
    80    86    -0.0036402    -0.0058791     0.0000000     0.21930     0.00000
    80    87     0.0000000     0.0000000     0.0000993     0.21960     0.00000
    80    88     0.0000000     0.0000000    -0.0006751     0.22960     0.00000
    80    89     0.0000000     0.0000000     0.0000006     0.25850     0.00000
    80    90    -2.3195092    -3.7542329     0.0000000     0.34250     0.16341
    80    91    -0.0000225     0.0000117     0.0000000     0.39330     0.00000
    80    92     0.0000000     0.0000000    -0.1021846     0.40200     0.00010
    80    93     0.0000000     0.0000000     0.0041059     0.40230     0.00000
    80    94    -0.0001322    -0.0002145     0.0000000     0.47140     0.00000
    80    95    -0.0001807     0.0001139     0.0000000     0.50860     0.00000
    80    96     0.0000000     0.0000000     0.0000025     0.52160     0.00000
    80    97     0.0000000     0.0000000    -0.0797850     0.65670     0.00010
    80    98     0.0009666     0.0017462     0.0000000     0.68870     0.00000
    80    99     0.2358861    -0.1456871     0.0000000     0.69210     0.00130
    80   100    -0.6652434    -1.0757628     0.0000000     0.71190     0.02790
    80   101     0.6752487    -0.4183355     0.0000000     0.71660     0.01108
    80   102     0.0000000     0.0000000     0.6543860     0.71930     0.00755
    80   103     0.0000000     0.0000000    -0.8042701     0.73490     0.01165
    80   104     0.0000000     0.0000000    -0.0002519     0.77860     0.00000
    80   105     2.6394546    -1.6307119     0.0000000     0.81940     0.19324
    80   106    -0.0002901    -0.0004628     0.0000000     0.92160     0.00000
    80   107    -0.0000576    -0.0000910     0.0000000     1.00310     0.00000
    80   108     0.0000000     0.0000000     0.0021540     1.03050     0.00000
    80   109     0.0000000     0.0000000     0.4179941     1.03080     0.00441
    80   110     0.0491081     0.0794315     0.0000000     1.04370     0.00022
    80   111    -0.0461360    -0.0746608     0.0000000     1.05350     0.00020
    80   112     0.0744973     0.1205140     0.0000000     1.10130     0.00054
    80   113     0.0000000     0.0000000    -0.0000028     1.13650     0.00000
    80   114     0.0000000     0.0000000     0.0000005     1.14910     0.00000
    80   115     0.0001115     0.0002045     0.0000000     1.19030     0.00000
    80   116     0.0000000     0.0000000    -0.0000028     1.25670     0.00000
    80   117     0.0001672    -0.0001133     0.0000000     1.26500     0.00000
    80   118     0.0093908    -0.0057959     0.0000000     1.28150     0.00000
    80   119     0.0004540    -0.0002858     0.0000000     1.28720     0.00000
    80   120     0.0000000     0.0000000     0.0000013     1.29380     0.00000
    80   121     0.0005307    -0.0003315     0.0000000     1.34010     0.00000
    80   122     0.0000000     0.0000000    -0.0001259     1.43490     0.00000
    80   123    -0.0729445     0.0452846     0.0000000     1.45530     0.00026
    80   124     0.0000000     0.0000000    -0.0110425     1.49480     0.00000
    80   125     0.0000000     0.0000000    -2.0607183     1.49490     0.15553
    80   126     0.0000000     0.0000000     0.4293330     1.60480     0.00725
    80   127     0.0000000     0.0000000    -0.0250680     1.60590     0.00002
    80   128     0.0000000     0.0000000     0.0000005     1.68790     0.00000
    80   129    -0.0566960    -0.0918064     0.0000000     1.72060     0.00049
    80   130     0.0132059     0.0213728     0.0000000     1.73160     0.00003
    80   131     0.0000000     0.0000000    -0.0005929     1.78080     0.00000
    80   132     0.2870729    -0.1773978     0.0000000     1.80280     0.00503
    80   133     0.0000000     0.0000000    -0.3717318     1.80830     0.00612
    80   134     0.0000000     0.0000000     0.0005666     1.97260     0.00000
    80   135     0.0000000     0.0000000     0.0000002     1.98970     0.00000
    80   136     0.0000000     0.0000000     0.0000061     2.00560     0.00000
    80   137    -0.0007725     0.0004733     0.0000000     2.05130     0.00000
    80   138    -0.0871419    -0.1410101     0.0000000     2.07940     0.00140
    80   139     0.0000000     0.0000000     0.0001447     2.08180     0.00000
    80   140    -0.0639404    -0.1032850     0.0000000     2.27530     0.00082
    80   141     0.0000000     0.0000000     0.0002612     2.27910     0.00000
    80   142     0.0000000     0.0000000     0.0000000     2.30070     0.00000
    80   143    -0.0000090    -0.0000157     0.0000000     2.30300     0.00000
    80   144     0.0000000     0.0000000    -0.0000006     2.31590     0.00000
    80   145     0.0000000     0.0000000     0.0006476     2.33150     0.00000
    80   146     0.4091035    -0.2528202     0.0000000     2.33310     0.01322
    80   147     0.0000814    -0.0000271     0.0000000     2.38920     0.00000
    80   148     0.0000000     0.0000000    -0.0000060     2.39810     0.00000
    80   149    -0.0414936    -0.0671842     0.0000000     2.44170     0.00037
    80   150     0.0000000     0.0000000    -0.0000069     2.45550     0.00000
    80   151     0.0000000     0.0000000     0.0000055     2.46530     0.00000
    80   152     0.0000000     0.0000000     0.1225120     2.49730     0.00092
    80   153     0.0001015    -0.0000626     0.0000000     2.53980     0.00000
    80   154     0.0000000     0.0000000     0.0010493     2.57230     0.00000
    80   155     0.0863556    -0.0533705     0.0000000     2.57260     0.00065
    80   156     0.0000000     0.0000000     0.0000039     2.61040     0.00000
    80   157     0.0000000     0.0000000    -0.1383174     2.65420     0.00124
    80   158     0.0000000     0.0000000     0.0000164     2.66000     0.00000
    80   159    -0.0693141     0.0428708     0.0000000     2.67870     0.00044
    80   160     0.0000000     0.0000000     0.0003577     2.71530     0.00000
    80   161     0.0000000     0.0000000    -0.0009624     2.73320     0.00000
    80   162     0.0000000     0.0000000     0.0000703     2.75850     0.00000
    80   163     0.0000000     0.0000000    -0.1001278     2.77930     0.00068
    80   164     0.1886621     0.3053320     0.0000000     2.80740     0.00886
    80   165    -0.0002862    -0.0004612     0.0000000     2.83660     0.00000
    80   166     0.0000000     0.0000000    -0.0728557     2.84680     0.00037
    80   167     0.0000000     0.0000000    -0.0000079     2.84800     0.00000
    80   168     0.0000145    -0.0000083     0.0000000     2.85600     0.00000
    80   169     0.0000000     0.0000000     0.0003704     2.90100     0.00000
    80   170     0.0000000     0.0000000    -0.0000002     2.92240     0.00000
    80   171     0.0000000     0.0000000     0.0000034     2.93510     0.00000
    80   172     0.0000000     0.0000000    -0.0000001     2.93530     0.00000
    80   173     0.0000000     0.0000000     0.0002763     2.94860     0.00000
    80   174    -0.0726210    -0.1175620     0.0000000     2.98780     0.00140
    80   175     0.0000000     0.0000000     0.0306915     3.07210     0.00007
    80   176     0.0000000     0.0000000    -0.0000001     3.09540     0.00000
    80   177     0.0627412    -0.0387584     0.0000000     3.11090     0.00041
    80   178     0.0000000     0.0000000    -0.0001146     3.18440     0.00000
    80   179     0.2988836     0.4837435     0.0000000     3.24140     0.02568
    80   180     0.0010145    -0.0006098     0.0000000     3.28040     0.00000
    80   181     0.0000000     0.0000000    -0.0000079     3.28800     0.00000
    80   182    -0.0001696    -0.0002719     0.0000000     3.29840     0.00000
    80   183     0.0000000     0.0000000     0.0924261     3.33870     0.00070
    80   184     0.0000000     0.0000000     0.0004050     3.38090     0.00000
    80   185     0.0662975     0.1073047     0.0000000     3.39070     0.00132
    80   186     0.0000000     0.0000000    -0.0006649     3.44050     0.00000
    80   187    -0.0010453     0.0006508     0.0000000     3.44880     0.00000
    80   188     0.0586819    -0.0364943     0.0000000     3.46590     0.00041
    80   189     0.0000000     0.0000000     0.0000164     3.46860     0.00000
    80   190    -0.2357112    -0.3813719     0.0000000     3.52200     0.01734
    80   191     0.0000000     0.0000000     0.0003859     3.53720     0.00000
    80   192    -0.0009717    -0.0015705     0.0000000     3.57570     0.00000
    80   193     0.0000000     0.0000000    -0.1120092     3.60410     0.00111
    80   194     0.0000000     0.0000000    -0.0000159     3.62090     0.00000
    80   195     0.0009255     0.0014977     0.0000000     3.62310     0.00000
    80   196     0.0000000     0.0000000    -0.0011696     3.63100     0.00000
    80   197     0.0000000     0.0000000     0.0000011     3.64040     0.00000
    80   198     0.0000320    -0.0000176     0.0000000     3.64510     0.00000
    80   199    -0.0003117    -0.0004999     0.0000000     3.65580     0.00000
    80   200     0.0000000     0.0000000     0.0004087     3.69470     0.00000
    81    81    -0.0027596     0.0016927     0.0000000     0.00000     0.00000
    81    82     0.0000000     0.0000000     0.0000015     0.06680     0.00000
    81    83     0.0403711    -0.0248815     0.0000000     0.11860     0.00001
    81    84    -0.0325090    -0.0526615     0.0000000     0.13660     0.00001
    81    85     0.0000000     0.0000000    -0.0656616     0.13710     0.00001
    81    86    -0.0009884    -0.0016207     0.0000000     0.13800     0.00000
    81    87     0.0000000     0.0000000     0.0004238     0.13830     0.00000
    81    88     0.0000000     0.0000000    -0.0001181     0.14830     0.00000
    81    89     0.0000000     0.0000000    -0.0000001     0.17720     0.00000
    81    90     0.0448692     0.0726086     0.0000000     0.26120     0.00005
    81    91     0.0000930    -0.0000584     0.0000000     0.31200     0.00000
    81    92     0.0000000     0.0000000    -0.5035384     0.32070     0.00199
    81    93     0.0000000     0.0000000     0.0210433     0.32100     0.00000
    81    94     0.0000242     0.0000399     0.0000000     0.39010     0.00000
    81    95     0.0001455    -0.0000897     0.0000000     0.42730     0.00000
    81    96     0.0000000     0.0000000     0.0000006     0.44030     0.00000
    81    97     0.0000000     0.0000000    -0.1792692     0.57540     0.00045
    81    98    -0.0012091    -0.0020720     0.0000000     0.60740     0.00000
    81    99    -0.1471124     0.0908804     0.0000000     0.61080     0.00045
    81   100     0.0418358     0.0669192     0.0000000     0.63060     0.00010
    81   101    -0.4542559     0.2805772     0.0000000     0.63530     0.00444
    81   102     0.0000000     0.0000000    -0.0296398     0.63800     0.00001
    81   103     0.0000000     0.0000000    -0.1791518     0.65360     0.00051
    81   104     0.0000000     0.0000000    -0.0000161     0.69730     0.00000
    81   105    -0.0071852     0.0044559     0.0000000     0.73810     0.00000
    81   106    -0.0044216    -0.0071819     0.0000000     0.84030     0.00000
    81   107    -0.0051209    -0.0082972     0.0000000     0.92180     0.00000
    81   108     0.0000000     0.0000000     0.0026220     0.94920     0.00000
    81   109     0.0000000     0.0000000     0.5076594     0.94950     0.00600
    81   110     0.9807804     1.5874621     0.0000000     0.96240     0.08210
    81   111    -0.0258590    -0.0418575     0.0000000     0.97220     0.00006
    81   112    -0.6448124    -1.0437041     0.0000000     1.02000     0.03761
    81   113     0.0000000     0.0000000    -0.0000001     1.05520     0.00000
    81   114     0.0000000     0.0000000    -0.0000035     1.06780     0.00000
    81   115    -0.0010852    -0.0017551     0.0000000     1.10900     0.00000
    81   116     0.0000000     0.0000000     0.0000021     1.17540     0.00000
    81   117     0.0017168    -0.0009745     0.0000000     1.18370     0.00000
    81   118     0.0471191    -0.0291071     0.0000000     1.20020     0.00009
    81   119    -0.0001011     0.0000707     0.0000000     1.20590     0.00000
    81   120     0.0000000     0.0000000    -0.0000003     1.21250     0.00000
    81   121     0.0005487    -0.0003216     0.0000000     1.25880     0.00000
    81   122     0.0000000     0.0000000    -0.0000450     1.35360     0.00000
    81   123     0.1880744    -0.1159242     0.0000000     1.37400     0.00164
    81   124     0.0000000     0.0000000     0.0003732     1.41350     0.00000
